STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1503;20211016;   10;   6.6;   2.4;    3;   0.0;   6;    0.000;   0;   7.7;   9.6; 1020.04;    9.0;   84.67;   11.7;    5.7;    4.4;eor
       1503;20211017;   10;   7.5;   3.4;    3;   0.0;   6;    0.017;   0;   7.8;   9.5; 1018.68;   10.7;   74.13;   12.6;    8.7;    8.2;eor
       1503;20211018;   10;   7.6;   3.0;    3;   0.0;   6;    1.000;   0;   7.8;  10.5; 1020.34;   11.7;   76.50;   15.4;    9.5;    7.8;eor
       1503;20211019;   10;  10.7;   4.1;    3;   0.1;   6;    0.000;   0;   7.8;  15.2; 1013.85;   14.5;   90.92;   17.3;   11.3;   10.5;eor
       1503;20211020;   10;  16.1;   6.4;    3;  16.3;   6;    0.050;   0;   7.6;  14.4; 1000.15;   15.9;   79.88;   17.7;   12.3;   11.1;eor
       1503;20211021;   10;  22.9;   6.7;    3;   9.2;   6;    1.083;   0;   6.5;  10.5;  995.57;    9.6;   86.83;   13.6;    6.3;    4.9;eor
       1503;20211022;   10;  20.2;   6.6;    3;   5.5;   6;    1.950;   0;   5.4;   8.7; 1010.70;    7.8;   81.88;   10.7;    5.6;    3.7;eor
       1503;20211023;   10;   8.4;   3.3;    3;   0.0;   6;    5.650;   0;   5.5;   8.8; 1024.87;    8.2;   81.75;   13.0;    4.9;    3.4;eor
       1503;20211024;   10;   8.0;   2.7;    3;   0.0;   0;    8.800;   0;   2.3;   8.4; 1022.98;    8.0;   79.00;   13.1;    4.1;    1.6;eor
       1503;20211025;   10;   8.2;   2.9;    3;   0.0;   6;    0.567;   0;   5.3;  10.2; 1016.33;    8.8;   88.88;   12.3;    3.9;    1.6;eor
       1503;20211026;   10;  10.9;   4.7;    3;   0.3;   6;    0.300;   0;   7.4;  12.4; 1017.06;   12.2;   86.75;   14.0;   10.2;    8.6;eor
       1503;20211027;   10;  10.6;   4.8;    3;   0.0;   6;    0.000;   0;   7.0;  13.6; 1019.20;   13.7;   86.54;   15.3;   10.3;    8.6;eor
       1503;20211028;   10;   7.9;   3.1;    3;   0.0;   0;    8.583;   0;   0.6;  11.2; 1015.25;   11.7;   82.29;   16.7;    8.5;    5.7;eor
       1503;20211029;   10;  11.6;   4.6;    3;   0.1;   6;    6.350;   0;   3.5;  10.5; 1007.19;   12.2;   74.17;   16.3;    8.5;    6.5;eor
       1503;20211030;   10;   9.3;   4.0;    3;   2.5;   6;    0.000;   0;   7.9;  11.5; 1002.94;   11.6;   84.38;   13.4;    9.7;    8.0;eor
       1503;20211031;   10;  15.3;   4.2;    3;  11.0;   6;    2.183;   0;   7.3;  13.2; 1001.09;   12.8;   89.17;   16.0;   10.1;    8.5;eor
       1503;20211101;   10;  13.6;   4.7;    3;   0.0;   0;    4.883;   0;   3.0;  10.3;  997.36;   10.3;   82.13;   12.8;    8.2;    6.2;eor
       1503;20211102;   10;   7.3;   2.4;    3;   0.5;   6;    5.467;   0;   3.6;   9.4;  998.70;    8.1;   87.25;   11.4;    4.9;    1.0;eor
       1503;20211103;   10;   6.0;   1.6;    3;   0.0;   6;    0.033;   0;   7.8;   9.5; 1001.03;    6.7;   96.08;    8.0;    5.1;    4.0;eor
       1503;20211104;   10;   8.2;   2.6;    3;   0.9;   6;    0.000;   0;   7.5;   9.2; 1005.20;    6.5;   95.04;    9.0;    3.7;    3.5;eor
       1503;20211105;   10;   8.6;   3.3;    3;   0.1;   6;    2.133;   0;   5.7;   9.6; 1018.71;    7.7;   91.29;   11.5;    4.7;    3.0;eor
       1503;20211106;   10;  13.4;   5.7;    3;   8.9;   6;    0.000;   0;   7.7;  10.1; 1020.91;    9.1;   86.92;   10.4;    7.0;    5.5;eor
       1503;20211107;   10;  14.4;   7.3;    3;   1.0;   6;    5.050;   0;   5.8;  10.0; 1011.12;    9.4;   84.54;   11.1;    7.3;    6.0;eor
       1503;20211108;   10;   8.7;   4.0;    3;   0.1;   6;    0.383;   0;   6.6;  10.1; 1019.50;    8.3;   91.79;   10.2;    6.3;    4.7;eor
       1503;20211109;   10;   9.1;   3.0;    3;   0.0;   0;    7.483;   0;   3.1;   9.2; 1024.70;    8.2;   85.38;   11.6;    5.0;    2.1;eor
       1503;20211110;   10;   7.0;   2.3;    3;   0.0;   6;    0.000;   0;   7.1;   8.8; 1023.33;    7.2;   85.67;    8.8;    3.9;    1.2;eor
       1503;20211111;   10;   7.1;   2.9;    3;   0.0;   6;    0.000;   0;   7.8;  10.7; 1022.56;    8.9;   92.96;   10.5;    7.9;    7.7;eor
       1503;20211112;   10;   8.4;   3.4;    3;   1.1;   6;    1.617;   0;   7.8;   9.6; 1015.69;    8.5;   86.75;   10.1;    7.6;    6.4;eor
       1503;20211113;   10;   7.4;   2.8;    3;   0.2;   6;    0.000;   0;   7.8;  10.8; 1011.38;    8.6;   96.67;    9.4;    7.9;    7.2;eor
       1503;20211114;   10;   7.1;   2.5;    3;   0.0;   6;    0.000;   0;   7.8;  10.1; 1023.78;    8.1;   93.46;    9.1;    6.4;    6.5;eor
       1503;20211115;   10;   7.4;   3.2;    3;   0.0;   6;    0.000;   0;   8.0;   8.1; 1027.18;    5.7;   87.71;    6.4;    5.3;    5.2;eor
       1503;20211116;   10;   6.6;   2.0;    3;   0.1;   6;    0.000;   0;   8.0;   7.7; 1022.32;    4.5;   91.42;    5.3;    4.0;    3.9;eor
       1503;20211117;   10;  12.4;   4.4;    3;   0.4;   6;    0.583;   0;   6.9;   8.8; 1018.35;    6.7;   89.67;   10.4;    4.0;    3.9;eor
       1503;20211118;   10;  13.1;   5.9;    3;   0.3;   6;    0.017;   0;   7.5;  10.6; 1023.03;    9.3;   90.17;   11.6;    6.6;    5.5;eor
       1503;20211119;   10;  12.2;   6.1;    3;   0.0;   0;    0.133;   0;   7.8;  12.6; 1024.68;   11.9;   89.88;   13.0;   10.4;   10.2;eor
       1503;20211120;   10;  10.2;   5.2;    3;   2.0;   6;    0.000;   0;   7.7;  11.4; 1020.00;   10.1;   92.58;   11.0;    8.9;    8.0;eor
       1503;20211121;   10;  14.5;   4.0;    3;   1.6;   6;    4.850;   0;   5.1;   9.5; 1011.06;    7.9;   88.88;   10.4;    4.9;    3.0;eor
       1503;20211122;   10;   6.1;   2.1;    3;   0.3;   6;    6.350;   0;   1.7;   7.2; 1025.06;    4.1;   88.50;    8.0;   -0.2;   -2.4;eor
       1503;20211123;   10;   7.4;   3.1;    3;   0.2;   6;    4.400;   0;   5.7;   9.4; 1027.16;    6.8;   95.29;   10.4;    4.0;    0.2;eor
       1503;20211124;   10;   6.6;   2.5;    3;   0.1;   6;    0.000;   0;   7.9;   8.6; 1020.73;    6.4;   89.83;    7.7;    4.8;    4.2;eor
       1503;20211125;   10;   8.5;   3.3;    3;   0.6;   6;    0.250;   0;   5.8;   7.9; 1008.33;    4.9;   90.42;    6.9;    2.5;    0.9;eor
       1503;20211126;   10;  12.9;   5.0;    3;   0.9;   6;    0.583;   0;   7.4;   7.1;  992.81;    3.6;   89.21;    5.5;    2.4;    1.2;eor
       1503;20211127;   10;   7.7;   3.6;    3;   4.2;   6;    0.000;   0;   7.8;   7.2;  988.00;    3.2;   93.71;    4.6;    1.5;    1.6;eor
       1503;20211128;   10;   8.7;   3.1;    3;   1.6;   6;    0.183;   0;   7.4;   7.1;  995.68;    2.7;   95.25;    4.2;    1.7;    0.9;eor
       1503;20211129;   10;   6.8;   2.5;    3;   0.8;   6;    2.433;   0;   7.0;   7.0; 1004.57;    2.8;   93.00;    4.1;    1.2;   -0.9;eor
       1503;20211130;   10;  14.9;   6.2;    3;   6.0;   6;    0.433;   0;   7.4;   8.4; 1001.30;    6.0;   90.04;    8.2;    3.3;    3.0;eor
       1503;20211201;   10;  23.5;   9.5;    3;   1.9;   6;    0.183;   0;   7.5;   9.2;  987.75;    7.6;   86.88;    9.9;    3.5;    2.2;eor
       1503;20211202;   10;  10.8;   3.7;    3;   1.1;   8;    0.633;   0;   4.6;   6.2;  999.86;    1.4;   91.42;    4.2;   -0.3;   -1.9;eor
       1503;20211203;   10;  13.3;   5.8;    3;   0.7;   8;    0.000;   0;   7.2;   6.6; 1003.42;    2.0;   92.92;    4.2;   -0.2;   -1.5;eor
       1503;20211204;   10;   8.7;   3.5;    3;   5.0;   6;    0.000;   0;   7.8;   7.6;  995.89;    3.7;   95.33;    4.8;    1.3;    1.5;eor
       1503;20211205;   10;   6.4;   2.5;    3;   1.7;   8;    0.000;   0;   7.8;   7.5; 1002.74;    3.2;   97.00;    4.5;    0.9;    1.0;eor
       1503;20211206;   10;   8.5;   3.9;    3;   1.2;   6;    0.000;   0;   8.0;   6.5; 1011.47;    1.8;   92.79;    3.1;    1.3;    0.9;eor
       1503;20211207;   10;  13.6;   4.5;    3;   2.4;   8;    2.367;   0;   7.0;   6.8; 1004.49;    2.8;   90.75;    5.6;    1.6;    1.3;eor
       1503;20211208;   10;  14.0;   5.6;    3;   0.0;   0;    1.717;   0;   7.3;   7.0;  996.95;    3.5;   89.00;    6.2;    0.8;   -0.5;eor
       1503;20211209;   10;   8.2;   3.2;    3;   0.0;   6;    4.050;   0;   6.3;   6.8; 1001.89;    2.7;   91.00;    4.8;    0.5;   -2.2;eor
       1503;20211210;   10;   7.4;   3.2;    3;   0.0;   6;    5.350;   0;   6.8;   6.8;  996.76;    3.4;   87.25;    5.2;    0.3;   -2.4;eor
       1503;20211211;   10;   7.3;   2.9;    3;   1.4;   6;    5.133;   0;   4.7;   6.3; 1012.61;    1.2;   94.25;    4.6;   -1.2;   -3.7;eor
       1503;20211212;   10;   9.2;   4.3;    3;   3.7;   6;    0.000;   0;   7.8;   9.7; 1018.89;    6.4;   98.88;   10.0;    2.2;    2.2;eor
       1503;20211213;   10;   7.5;   3.6;    3;   0.0;   6;    0.000;   0;   8.0;  11.2; 1024.17;    9.4;   94.50;   10.3;    8.3;    7.7;eor
       1503;20211214;   10;   7.8;   4.0;    3;   0.6;   6;    0.000;   0;   7.8;  10.4; 1024.63;    8.4;   94.17;    9.5;    7.4;    6.4;eor
       1503;20211215;   10;   9.5;   4.3;    3;   0.0;   0;    0.017;   0;   6.4;  10.8; 1027.79;    9.5;   90.75;   10.6;    7.6;    5.7;eor
       1503;20211216;   10;   6.1;   2.4;    3;   0.3;   6;    0.000;   0;   8.0;  10.7; 1035.21;    8.4;   96.75;    9.2;    7.9;    7.3;eor
       1503;20211217;   10;   5.9;   2.3;    3;   0.1;   6;    0.000;   0;   8.0;  10.5; 1038.97;    8.0;   97.92;    9.1;    7.0;    7.1;eor
       1503;20211218;   10;   9.9;   3.5;    3;   0.2;   6;    0.000;   0;   7.9;   9.8; 1036.80;    7.4;   95.29;    9.0;    5.8;    6.0;eor
       1503;20211219;   10;  11.7;   5.1;    3;   0.0;   6;    0.017;   0;   7.5;   9.0; 1027.90;    7.1;   88.50;    8.1;    2.6;   -1.4;eor
       1503;20211220;   10;   4.0;   0.9;    3;   0.0;   0;    6.000;   0;   0.9;   5.9; 1027.46;    0.4;   93.71;    4.9;   -2.3;   -5.5;eor
       1503;20211221;   10;   2.8;   1.1;    3;   0.0;   0;    4.750;   0;   3.5;   5.0; 1026.41;   -2.2;   95.83;    2.2;   -4.3;   -5.7;eor
       1503;20211222;   10;   3.8;   2.0;    3;   0.0;   6;    4.617;   0;   6.6;   4.5; 1023.66;   -3.3;   93.83;   -0.7;   -5.4;   -6.5;eor
       1503;20211223;   10;   9.7;   3.8;    3;  11.0;   8;    0.000;   0;   7.7;   5.8; 1007.87;    0.2;   91.46;    4.2;   -2.5;   -3.0;eor
       1503;20211224;   10;   9.8;   3.8;    3;   9.9;   6;    0.000;   0;   7.7;   7.6; 1001.66;    3.5;   94.75;    7.8;   -2.3;   -3.4;eor
       1503;20211225;   10;   9.6;   3.1;    3;   0.0;   0;    6.083;   0;   0.6;   3.4; 1012.16;   -4.0;   75.83;   -1.7;   -6.6;   -8.1;eor
       1503;20211226;   10;   9.6;   4.0;    3;   0.0;   6;    6.083;   0;   2.2;   3.2; 1009.20;   -4.6;   72.88;   -1.3;   -7.7;   -8.9;eor
       1503;20211227;   10;   7.5;   4.0;    3;   0.2;   6;    0.000;   0;   7.8;   5.4; 1000.70;   -0.3;   89.17;    2.7;   -2.8;   -2.8;eor
       1503;20211228;   10;   8.3;   3.7;    3;   3.6;   6;    0.183;   0;   7.4;   8.4;  992.37;    4.7;   98.08;    6.7;    2.6;    2.0;eor
       1503;20211229;   10;   7.9;   3.0;    3;   1.9;   6;    0.000;   0;   7.8;   9.5; 1002.27;    6.2;   99.71;    9.2;    4.0;    2.6;eor
       1503;20211230;   10;  13.9;   6.2;    3;   4.2;   6;    0.000;   0;   7.3;  12.9; 1009.83;   11.1;   96.92;   13.3;    8.1;    6.5;eor
       1503;20211231;   10;  14.7;   7.9;    3;   4.9;   6;    0.000;   0;   7.8;  12.9; 1013.92;   12.9;   86.83;   13.9;   11.6;   11.2;eor
       1503;20220101;   10;  10.1;   5.0;    3;   4.1;   6;    0.000;   0;   7.9;  12.6; 1019.51;   12.2;   88.88;   13.3;   11.3;   10.9;eor
       1503;20220102;   10;  20.0;   6.6;    3;   6.2;   6;    0.267;   0;   7.6;  11.7; 1008.75;   11.3;   87.25;   13.0;    9.0;    7.9;eor
       1503;20220103;   10;  17.4;   8.0;    3;   0.1;   6;    0.567;   0;   7.2;   9.5; 1004.32;    9.3;   81.00;   10.5;    7.6;    6.5;eor
       1503;20220104;   10;  12.5;   4.2;    3;   2.4;   6;    0.000;   0;   6.9;   8.5;  995.03;    5.9;   89.75;    8.1;    2.4;    1.0;eor
       1503;20220105;   10;  16.9;   7.3;    3;   5.6;   8;    1.367;   0;   4.9;   6.9;  999.04;    4.1;   83.88;    7.1;    2.2;    0.9;eor
       1503;20220106;   10;   8.8;   3.2;    3;   0.3;   8;    4.967;   0;   3.1;   6.4; 1014.76;    2.4;   87.92;    5.7;    0.4;   -3.0;eor
       1503;20220107;   10;  12.8;   5.2;    3;   1.6;   6;    0.250;   0;   6.8;   6.8; 1008.11;    2.9;   89.96;    4.9;    1.0;   -0.1;eor
       1503;20220108;   10;  14.6;   5.3;    3;   4.7;   6;    3.550;   0;   5.4;   6.4; 1002.45;    1.9;   91.46;    3.9;    0.3;   -1.3;eor
       1503;20220109;   10;  11.3;   5.0;    3;   5.6;   6;    0.033;   0;   7.5;   7.7;  995.52;    4.4;   91.42;    6.4;    2.4;    0.8;eor
       1503;20220110;   10;   4.0;   1.7;    3;   0.0;   0;    6.283;   0;   2.7;   6.8; 1020.00;    2.2;   95.17;    6.2;   -1.3;   -3.0;eor
       1503;20220111;   10;   5.7;   2.6;    3;   0.2;   6;    3.433;   0;   7.3;   5.9; 1031.79;    1.0;   90.33;    4.0;   -2.4;   -3.4;eor
       1503;20220112;   10;   8.9;   3.7;    3;   0.0;   0;    0.050;   0;   7.8;   7.9; 1036.52;    3.7;   98.38;    5.0;    2.6;    2.4;eor
       1503;20220113;   10;  10.8;   5.4;    3;   0.0;   0;    0.000;   0;   8.0;   8.6; 1036.42;    5.2;   97.38;    6.7;    4.3;    4.4;eor
       1503;20220114;   10;   9.7;   4.1;    3;   0.2;   6;    0.000;   0;   8.0;   9.0; 1032.70;    6.3;   93.79;    6.9;    5.6;    5.2;eor
       1503;20220115;   10;   6.5;   2.2;    3;   0.0;   0;    0.017;   0;   7.9;   8.3; 1027.45;    5.0;   95.04;    6.2;    3.6;    1.9;eor
       1503;20220116;   10;  11.3;   5.1;    3;   0.9;   6;    0.000;   0;   7.7;   7.8; 1020.80;    4.5;   92.83;    6.8;    1.7;    1.8;eor
       1503;20220117;   10;  16.5;   7.1;    3;   0.1;   6;    0.633;   0;   7.4;   8.3; 1028.33;    6.6;   84.33;    9.0;    5.2;    4.7;eor
       1503;20220118;   10;   7.5;   3.1;    3;   0.0;   6;    0.000;   0;   7.5;   8.5; 1035.63;    5.8;   91.75;    7.0;    4.2;    3.3;eor
       1503;20220119;   10;  13.0;   5.1;    3;   1.1;   8;    0.000;   0;   7.0;   7.5; 1021.41;    4.1;   90.88;    6.5;    1.9;    0.5;eor
       1503;20220120;   10;  17.1;   6.5;    3;   0.4;   8;    3.050;   0;   5.5;   5.7; 1022.51;    2.6;   77.54;    4.6;    0.5;   -1.3;eor
       1503;20220121;   10;  12.6;   4.9;    3;   1.9;   6;    0.283;   0;   7.0;   7.5; 1028.69;    3.6;   93.54;    6.3;    0.5;   -0.9;eor
       1503;20220122;   10;   9.9;   4.3;    3;   0.3;   6;    0.200;   0;   7.5;   9.1; 1030.32;    6.2;   95.92;    7.1;    5.0;    4.2;eor
       1503;20220123;   10;   5.7;   2.6;    3;   0.0;   0;    0.000;   0;   7.8;   8.2; 1034.24;    5.8;   89.00;    7.7;    4.8;    4.1;eor
       1503;20220124;   10;   5.1;   1.7;    3;   0.0;   6;    0.000;   0;   8.0;   7.0; 1033.94;    4.8;   81.58;    5.5;    3.7;    3.5;eor
       1503;20220125;   10;   5.2;   2.3;    3;   0.0;   6;    0.000;   0;   7.9;   7.2; 1032.56;    3.5;   91.42;    3.9;    3.0;    2.9;eor
       1503;20220126;   10;  11.9;   5.0;    3;   0.0;   6;    0.000;   0;   7.8;   7.1; 1027.80;    3.2;   92.13;    5.2;    1.7;    1.5;eor
       1503;20220127;   10;  20.6;   8.5;    3;   6.1;   8;    0.100;   0;   6.9;   8.1; 1018.16;    6.0;   86.38;    8.8;    4.5;    3.3;eor
       1503;20220128;   10;  18.5;   5.4;    3;   0.1;   6;    0.950;   0;   7.5;   6.8; 1028.06;    5.5;   75.29;    7.1;    4.3;    3.3;eor
       1503;20220129;   10;  25.8;  10.2;    3;   0.4;   6;    0.000;   0;   7.3;   9.2; 1016.97;    8.3;   84.13;   11.7;    6.2;    4.4;eor
       1503;20220130;   10;  19.1;   7.9;    3;   3.7;   8;    1.800;   0;   5.7;   6.2; 1021.64;    5.3;   70.13;    7.1;    3.1;    1.7;eor
       1503;20220131;   10;  11.7;   5.1;    3;   0.2;   6;    1.817;   0;   7.5;   7.2; 1006.90;    4.1;   87.50;    7.5;    1.4;    1.1;eor
       1503;20220201;   10;  21.0;   7.6;    3;   2.8;   8;    0.000;   0;   7.4;   7.8; 1008.94;    5.6;   85.08;    8.6;    2.6;    1.5;eor
       1503;20220202;   10;  16.6;   6.4;    3;   2.0;   6;    2.250;   0;   7.1;   7.2; 1014.50;    5.6;   79.63;    7.7;    2.4;    0.1;eor
       1503;20220203;   10;  10.5;   4.5;    3;   0.9;   6;    0.000;   0;   7.7;   9.5; 1012.53;    6.9;   95.04;    8.2;    4.3;    3.9;eor
       1503;20220204;   10;  16.2;   6.7;    3;   6.5;   6;    0.017;   0;   7.4;   8.4; 1005.39;    6.2;   87.79;    9.1;    2.6;    2.0;eor
       1503;20220205;   10;  16.0;   7.7;    3;  12.6;   6;    2.500;   0;   5.1;   7.2; 1011.90;    5.0;   82.42;    6.7;    3.0;    1.5;eor
       1503;20220206;   10;  22.8;   8.3;    3;  17.9;   8;    0.000;   0;   7.3;   8.7;  997.28;    6.2;   89.92;    8.7;    2.6;    1.6;eor
       1503;20220207;   10;  19.8;   7.3;    3;   0.3;   6;    3.917;   0;   5.0;   6.9; 1015.60;    5.1;   78.54;    7.7;    2.7;    1.7;eor
       1503;20220208;   10;  13.7;   6.9;    3;   0.9;   6;    0.000;   0;   7.6;  10.0; 1021.52;    8.1;   91.79;    9.9;    5.0;    4.5;eor
       1503;20220209;   10;  12.4;   5.5;    3;   6.4;   6;    0.000;   0;   7.8;  10.2; 1021.27;    8.5;   91.96;    9.4;    7.1;    5.8;eor
       1503;20220210;   10;   9.1;   3.6;    3;   3.0;   8;    0.767;   0;   7.7;   8.5; 1017.55;    6.3;   88.21;    7.8;    3.6;    1.7;eor
       1503;20220211;   10;  17.7;   5.5;    3;   2.3;   8;    0.567;   0;   5.9;   6.7; 1023.62;    3.8;   83.50;    6.2;    0.3;   -3.1;eor
       1503;20220212;   10;  11.7;   4.0;    3;   0.0;   0;    8.367;   0;   3.3;   5.2; 1026.06;    2.2;   73.04;    6.0;   -0.8;   -2.5;eor
       1503;20220213;   10;  14.0;   6.1;    3;   0.0;   0;    2.950;   0;   7.4;   5.7; 1009.51;    4.9;   65.54;    8.7;    1.0;   -0.4;eor
       1503;20220214;   10;  14.5;   6.8;    3;   0.1;   6;    1.500;   0;   6.1;   8.2;  998.64;    9.2;   70.46;   11.4;    6.1;    4.5;eor
       1503;20220215;   10;  15.6;   6.7;    3;   8.7;   6;    1.383;   0;   7.5;   8.1; 1004.64;    7.0;   81.54;    8.9;    5.9;    5.0;eor
       1503;20220216;   10;  24.7;   8.3;    3;  13.3;   6;    0.000;   0;   7.7;  11.2;  990.92;    9.9;   91.67;   12.8;    7.0;    6.1;eor
       1503;20220217;   10;  28.9;  13.1;    3;   0.3;   6;    0.883;   0;   7.0;   7.4;  996.22;    7.9;   68.92;   11.1;    5.3;    4.0;eor
       1503;20220218;   10;  31.3;   9.4;    3;   5.1;   8;    0.017;   0;   7.1;   8.2;  994.62;    6.8;   83.00;   11.1;    4.2;    2.9;eor
       1503;20220219;   10;  29.0;   9.9;    3;   3.0;   8;    3.350;   0;   6.5;   6.8; 1003.67;    4.9;   78.92;    7.2;    1.9;    1.5;eor
       1503;20220220;   10;  20.4;   7.6;    3;  29.0;   8;    0.000;   0;   7.4;   9.4;  998.20;    6.8;   93.13;   10.3;    3.0;    2.2;eor
       1503;20220221;   10;  22.5;   9.6;    3;   8.6;   8;    0.300;   0;   6.9;   7.3;  994.20;    5.1;   83.21;    6.8;    1.6;    0.7;eor
       1503;20220222;   10;  16.9;   6.7;    3;   5.2;   6;    1.800;   0;   4.7;   7.9; 1011.69;    5.8;   85.13;    8.7;    3.3;    1.9;eor
       1503;20220223;   10;  14.5;   6.0;    3;   0.0;   0;    9.217;   0;   2.2;   7.4; 1019.16;    7.2;   73.79;   10.8;    3.8;    2.2;eor
       1503;20220224;   10;  19.9;   7.1;    3;   4.1;   8;    2.133;   0;   6.2;   7.2; 1007.29;    6.6;   74.67;   10.3;    2.8;    1.5;eor
       1503;20220225;   10;  19.7;   6.9;    3;   0.6;   8;    2.767;   0;   4.0;   6.7; 1016.95;    4.2;   81.25;    6.4;    1.8;    0.1;eor
       1503;20220226;   10;   5.5;   1.8;    3;   0.0;   0;    8.800;   0;   0.8;   6.2; 1033.13;    3.4;   80.63;    9.3;   -0.4;   -3.3;eor
       1503;20220227;   10;  10.9;   4.0;    3;   0.0;   0;    9.567;   0;   0.0;   5.7; 1033.46;    3.2;   75.21;    8.2;   -0.6;   -3.6;eor
       1503;20220228;   10;-999;-999;    3;   0.0;   0;    9.700;   0;  -999;  -999;    -999;    3.0;-999;   10.0;   -2.0;   -5.0;eor
       1503;20220301;   10;-999;-999;    3;   0.0;   0;    4.200;-999;  -999;  -999;    -999;    4.0;-999;   10.0;    0.0;   -3.0;eor
       1503;20220302;   10;-999;-999;    3;   0.0;   0;   10.000;-999;  -999;  -999;    -999;    4.0;-999;    9.5;    0.0;   -4.0;eor
       1503;20220303;   10;   7.5;   2.6;    3;   0.0;   0;    9.850;   0;   0.9;   5.8; 1021.23;    3.0;   77.46;    8.9;   -1.1;   -4.3;eor
       1503;20220304;   10;   9.3;   4.1;    3;   0.0;   0;    9.400;   0;   1.9;   5.6; 1023.10;    1.7;   82.08;    6.3;   -1.0;   -3.8;eor
       1503;20220305;   10;  11.0;   3.3;    3;   0.0;   0;    9.950;   0;   0.0;   5.1; 1023.10;    1.8;   73.71;    6.9;   -1.7;   -4.8;eor
       1503;20220306;   10;   8.3;   2.8;    3;   0.0;   0;    6.817;   0;   3.6;   5.1; 1026.68;    1.4;   76.13;    5.1;   -1.6;   -4.8;eor
       1503;20220307;   10;   6.7;   1.4;    3;   0.0;   0;    6.100;   0;   1.8;   5.4; 1027.00;    1.5;   81.71;    7.7;   -2.5;   -5.9;eor
       1503;20220308;   10;  11.5;   3.3;    3;   0.0;   0;   10.267;   0;   0.1;   5.3; 1023.60;    3.6;   69.54;   10.1;   -2.0;   -5.6;eor
       1503;20220309;   10;   9.0;   3.5;    3;   0.0;   0;   10.333;   0;   0.0;   5.1; 1023.26;    5.8;   57.00;   12.7;   -0.5;   -4.9;eor
       1503;20220310;   10;  10.5;   4.7;    3;   0.0;   0;   10.417;   0;   1.8;   5.8; 1024.18;    7.1;   59.13;   14.7;    0.1;   -4.3;eor
       1503;20220311;   10;  15.7;   7.6;    3;   0.0;   0;   10.483;   0;   0.5;   4.7; 1018.61;    5.5;   53.75;   10.3;    0.8;   -0.5;eor
       1503;20220312;   10;  10.1;   4.7;    3;   0.0;   0;    6.817;   0;   6.9;   5.5; 1017.35;    7.5;   51.21;   14.4;    2.1;    1.0;eor
       1503;20220313;   10;   8.9;   4.1;    3;   0.5;   6;    5.150;   0;   6.5;   5.0; 1015.72;    7.6;   48.42;   13.2;    1.5;   -0.5;eor
       1503;20220314;   10;  10.6;   2.5;    3;  15.4;   6;    0.067;   0;   5.8;   8.8; 1022.66;    7.1;   86.42;    9.8;    2.2;   -0.6;eor
       1503;20220315;   10;   6.5;   1.6;    3;   0.1;   6;    1.500;   0;   4.2;   8.4; 1025.32;    5.2;   94.29;   11.0;    0.2;   -1.6;eor
       1503;20220316;   10;  12.9;   4.5;    3;   0.0;   6;    6.183;   0;   6.0;   8.1; 1024.40;    7.3;   80.38;   13.4;   -0.2;   -2.0;eor
       1503;20220317;   10;  12.3;   5.2;    3;   0.4;   6;    4.283;   0;   4.5;   8.0; 1027.18;    7.7;   75.96;   10.4;    0.5;   -2.3;eor
       1503;20220318;   10;   7.7;   2.2;    3;   0.0;   0;   10.483;   0;   0.3;   7.6; 1042.64;    6.3;   80.21;   14.5;   -0.5;   -2.9;eor
       1503;20220319;   10;  12.3;   4.3;    3;   0.0;   0;   10.600;   0;   0.1;   6.7; 1043.16;    6.8;   69.63;   12.2;    1.1;   -2.4;eor
       1503;20220320;   10;  16.9;   6.5;    3;   0.0;   6;   10.083;   0;   2.0;   6.1; 1031.51;    7.4;   60.50;   12.5;    2.0;    0.1;eor
       1503;20220321;   10;   7.5;   2.0;    3;   0.0;   0;   10.533;   0;   1.8;   7.1; 1030.90;    9.7;   60.00;   16.9;    3.1;   -1.1;eor
       1503;20220322;   10;   4.2;   1.4;    3;   0.0;   0;   10.050;   0;   1.8;   8.0; 1031.39;   10.6;   64.54;   18.9;    2.7;   -0.3;eor
       1503;20220323;   10;   6.2;   1.9;    3;   0.0;   0;   11.167;   0;   0.0;   6.8; 1030.53;    9.7;   61.88;   17.6;    2.3;   -1.3;eor
       1503;20220324;   10;   6.3;   1.5;    3;   0.0;   0;   11.050;   0;   0.0;   7.4; 1028.82;    9.2;   68.92;   17.8;    1.1;   -2.3;eor
       1503;20220325;   10;   6.1;   1.7;    3;   0.0;   0;   10.233;   0;   2.0;   7.9; 1030.15;    8.2;   75.96;   16.7;    0.2;   -0.7;eor
       1503;20220326;   10;   9.4;   3.1;    3;   0.0;   0;    5.833;   0;   4.6;   9.1; 1031.25;    8.3;   83.13;   15.3;    1.6;   -1.4;eor
       1503;20220327;   10;   4.7;   1.7;    3;   0.1;   6;    6.883;   0;   4.3;   8.6; 1030.78;    7.7;   82.71;   14.9;    4.1;    0.9;eor
       1503;20220328;   10;   7.0;   2.4;    3;   0.0;   6;    0.933;   0;   7.6;   8.5; 1022.24;    6.4;   89.29;   10.0;    3.9;    4.3;eor
       1503;20220329;   10;   7.4;   2.5;    3;   0.8;   6;    2.167;   0;   6.8;   7.7; 1012.40;    6.7;   78.17;    9.9;    2.7;   -0.7;eor
